CLOCKIN,11-30-2017,11:22
CLOCKIN,11-30-2017,11:22
CLOCKIN,11-30-2017,11:23
CLOCKOUT,11-30-2017,13:11
CLOCKOUT,11-30-2017,13:30
CLOCKOUT,11-30-2017,13:37
CLOCKOUT,11-30-2017,13:37
CLOCKOUT,11-30-2017,13:38
CLOCKOUT,11-30-2017,13:41
CLOCKOUT,11-30-2017,13:41
CLOCKOUT,11-30-2017,13:41
CLOCKOUT,11-30-2017,13:42
CLOCKOUT,11-30-2017,13:42
CLOCKOUT,11-30-2017,13:44
CLOCKOUT,11-30-2017,13:44
